blockNum,uniqueId,hash,from_address,to,value,asset,category
0x2e98872,0xabe5822c71d6de2a6a807d1820ea8e85a0bef85ccdfdcf2556265007660114bf:log:454,0xabe5822c71d6de2a6a807d1820ea8e85a0bef85ccdfdcf2556265007660114bf,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000015,WETH,erc20
0x2eb426e,0x86b0230bc519a7c0cb73b0dd851a365a43021f201e0a88082545f576b8f294e1:log:134,0x86b0230bc519a7c0cb73b0dd851a365a43021f201e0a88082545f576b8f294e1,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.004067,USDT,erc20
0x2f537e9,0x984acdd4c183a796a5ae27a668ec1414ca7882f0c9f5f259d7a5d0daa71ba669:log:216,0x984acdd4c183a796a5ae27a668ec1414ca7882f0c9f5f259d7a5d0daa71ba669,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.120773,USDT,erc20
0x2f5e529,0xc183a09902d2e7deb7d54fff7a9b26d6e2cef7bdf2c200b915286b9d7974df1c:log:304,0xc183a09902d2e7deb7d54fff7a9b26d6e2cef7bdf2c200b915286b9d7974df1c,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.032516,USDT,erc20
0x2f70153,0x2fdd6d7bef55913633dc73e44994b5089872e8ef7c3c3aeb87d7b5f18c14fff4:log:863,0x2fdd6d7bef55913633dc73e44994b5089872e8ef7c3c3aeb87d7b5f18c14fff4,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.043171,USDCE,erc20
0x2f98d15,0x368b2b1287fa2f728e57f28e612a346eee6ded13bbeb689085b3a895788f09b0:log:885,0x368b2b1287fa2f728e57f28e612a346eee6ded13bbeb689085b3a895788f09b0,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.037051,USDCE,erc20
0x2f9ba20,0xa9a116297433280538bfb783680354f55a3a3d42f82cf5fed0516adc137af077:log:159,0xa9a116297433280538bfb783680354f55a3a3d42f82cf5fed0516adc137af077,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00000158,WBTC,erc20
0x2facabe,0xe295f3d03ea11d295c352a36b72a53be892f07c2c0c1941a5653c4dc5797c4ab:log:355,0xe295f3d03ea11d295c352a36b72a53be892f07c2c0c1941a5653c4dc5797c4ab,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.058529,USDT,erc20
