blockNum,uniqueId,hash,from_address,to,value,asset,category
0x2ea47dd,0x49b58e64fdfb0b633f3ff05b2020422b10acd0516788bc6553b8908923975535:log:150,0x49b58e64fdfb0b633f3ff05b2020422b10acd0516788bc6553b8908923975535,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.52417,USDT,erc20
0x2eab690,0x9e7afbe30ae86e8633be706fe259c6a72d53dd0bfa25136d85838eb06758a8e3:log:750,0x9e7afbe30ae86e8633be706fe259c6a72d53dd0bfa25136d85838eb06758a8e3,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000015,WBTC,erc20
0x2eac592,0x309266d7e6cb5196b8a0fbed576ab483fd8ed56898d6d9ca384de966c03c93a5:log:1125,0x309266d7e6cb5196b8a0fbed576ab483fd8ed56898d6d9ca384de966c03c93a5,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.223889,USDT,erc20
0x2eb0bf8,0xa15ee3647c89b22ff28e1142e73f555a3f84e667a644700e3fc44aa80458d959:log:169,0xa15ee3647c89b22ff28e1142e73f555a3f84e667a644700e3fc44aa80458d959,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00000253,WBTC,erc20
0x2ecbd5b,0xf161880a37dd367c48a9edc9d3b3d66f27fb5d3e158b375e71a5116d7aeeda2f:log:1440,0xf161880a37dd367c48a9edc9d3b3d66f27fb5d3e158b375e71a5116d7aeeda2f,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.0000062,WBTC,erc20
0x2ece150,0xad15a20c10b94784fa79abc2c2b273edf2d02a320997c7e7e13498248c1166ef:log:402,0xad15a20c10b94784fa79abc2c2b273edf2d02a320997c7e7e13498248c1166ef,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00001548,WBTC,erc20
0x2ece2ae,0x9b74e259d464272c83de73ad90024f8c8d1be6871429720c008c10c01b050327:log:309,0x9b74e259d464272c83de73ad90024f8c8d1be6871429720c008c10c01b050327,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,5E-8,WBTC,erc20
0x2ece4ac,0x83a154a01d6590e6bca12584a39894ae17fae5ab96401ef3bc4ea04d86e16a0f:log:1134,0x83a154a01d6590e6bca12584a39894ae17fae5ab96401ef3bc4ea04d86e16a0f,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00000259,WBTC,erc20
0x2ecf2a8,0x1c7c4c7eaeea1c9be2c1a1ee4b68021a2dd451afc115c60a0f843104c0fd1fe5:log:624,0x1c7c4c7eaeea1c9be2c1a1ee4b68021a2dd451afc115c60a0f843104c0fd1fe5,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00000173,WBTC,erc20
0x2ecf722,0xfb2248007c8f572c215e38320fb43c97bb2dd979a9f7fd98484b9b41a1c49c66:log:150,0xfb2248007c8f572c215e38320fb43c97bb2dd979a9f7fd98484b9b41a1c49c66,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.0000061,WBTC,erc20
0x2ed2dcb,0x25108fa12ba440f76ddc28ae0ad74b5c5f0210c1bdac2c08df6c96b372b5c06f:log:295,0x25108fa12ba440f76ddc28ae0ad74b5c5f0210c1bdac2c08df6c96b372b5c06f,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00000109,WBTC,erc20
