blockNum,uniqueId,hash,from_address,to,value,asset,category
0x2f27f30,0x26d2f96ab26cd3e2d380d449a6b7985b578db2729dc991669992305887325f4b:log:547,0x26d2f96ab26cd3e2d380d449a6b7985b578db2729dc991669992305887325f4b,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000024552406114849,WETH,erc20
0x2f5197f,0x5d93e3bb84df7aa0445e66c7c6cbbe539980bcd4b30bb984d9d3e0fc5b04b924:log:125,0x5d93e3bb84df7aa0445e66c7c6cbbe539980bcd4b30bb984d9d3e0fc5b04b924,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,6.3E-7,WBTC,erc20
0x2f6da85,0x1182c360cf3b57ea20e23e9da8036b570588e0491699a2aed2d9ce75c01c3f70:log:2648,0x1182c360cf3b57ea20e23e9da8036b570588e0491699a2aed2d9ce75c01c3f70,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,1.3E-7,WBTC,erc20
0x2f767cd,0xe7de2d5a4e71bd69360a0c4c148edf317ee2be3201a7388c8f0c7de83eb48d5a:log:292,0xe7de2d5a4e71bd69360a0c4c148edf317ee2be3201a7388c8f0c7de83eb48d5a,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000026848167607505,WETH,erc20
0x2f97643,0x17a93a0375c1b37b87c4f92cced5ecf72dc2063041f509d7e2e8a7ead1d97e7a:log:785,0x17a93a0375c1b37b87c4f92cced5ecf72dc2063041f509d7e2e8a7ead1d97e7a,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,4E-7,WBTC,erc20
0x2f98f1b,0xa4e8368f8cac6ae4dfdc96d66b978365b0b12ec46136dc982e26411da8eefc62:log:239,0xa4e8368f8cac6ae4dfdc96d66b978365b0b12ec46136dc982e26411da8eefc62,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,3.4E-7,WBTC,erc20
0x2fa169a,0x2123a4ac3a88dbc8f7a01f459b64d432f035df9a5383edc8cbbfccd2d5e8df25:log:214,0x2123a4ac3a88dbc8f7a01f459b64d432f035df9a5383edc8cbbfccd2d5e8df25,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,4.2E-7,WBTC,erc20
0x2fbdb21,0x6bd9d41d771f9e42389dcd40776960e3eaa834426720739f795b95a89298ddab:log:93,0x6bd9d41d771f9e42389dcd40776960e3eaa834426720739f795b95a89298ddab,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000009737547712041,WETH,erc20
0x2ff8370,0xd0aa5832d174c1d19adc6c040098f68e90c1e85a74785aac42e933f95b51148d:log:686,0xd0aa5832d174c1d19adc6c040098f68e90c1e85a74785aac42e933f95b51148d,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,9.8E-7,WBTC,erc20
0x3003aa1,0xac74abaa3a54b93cf527eac0f200d4d4dcca2118d6873a76e1c03282df56dec8:log:288,0xac74abaa3a54b93cf527eac0f200d4d4dcca2118d6873a76e1c03282df56dec8,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000041874061131197,WETH,erc20
0x3028090,0x0e3863136bf44d4d21bca92f9e2aff2990b6bdf909fdb8c259a9a0f7ee85ebe6:log:430,0x0e3863136bf44d4d21bca92f9e2aff2990b6bdf909fdb8c259a9a0f7ee85ebe6,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000153915788886512,WETH,erc20
