blockNum,uniqueId,hash,from_address,to,value,asset,category
0x2f6ff99,0x23ab8e43ca8050ea787d98875839df99ae4099314775fe137f815152302d39dc:log:126,0x23ab8e43ca8050ea787d98875839df99ae4099314775fe137f815152302d39dc,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,4.1E-7,WBTC,erc20
0x2f71c81,0x9df06ba26a18d61bab25142132c4ea5ea69ab6ec8e94c54a51fff11f17790bf7:log:225,0x9df06ba26a18d61bab25142132c4ea5ea69ab6ec8e94c54a51fff11f17790bf7,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000023939023493826,WETH,erc20
0x2fad57b,0x6cc788f3fdd2b88eed0f91d8f03c7a5b4ca81a8be5fc9f9ae2ee05696594a17c:log:1000,0x6cc788f3fdd2b88eed0f91d8f03c7a5b4ca81a8be5fc9f9ae2ee05696594a17c,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000007679230590974,WETH,erc20
0x2fb3ba1,0x0c42893b893708f17961a05738e74936bad3be1d928c6017d2d6d9b609c2d712:log:1485,0x0c42893b893708f17961a05738e74936bad3be1d928c6017d2d6d9b609c2d712,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.027832,XSGD,erc20
0x2fbd314,0xd997e7a9cab953780633b42ff2f40d04101f9e12130bd340ea03ae591c49acd6:log:5580,0xd997e7a9cab953780633b42ff2f40d04101f9e12130bd340ea03ae591c49acd6,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,2E-7,WBTC,erc20
