blockNum,uniqueId,hash,from_address,to,value,asset,category
0x2e93642,0x7f4fd6e524b9fb2de2e6ff6480309d831ae35f0f2974d43e6eb79c1052b91496:log:1418,0x7f4fd6e524b9fb2de2e6ff6480309d831ae35f0f2974d43e6eb79c1052b91496,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,1.1E-7,WBTC,erc20
0x2e94ddb,0xf2c85cd0aeb86776e136e04cbf5f1d3f30eff90908e503243480c4ac4291b72a:log:502,0xf2c85cd0aeb86776e136e04cbf5f1d3f30eff90908e503243480c4ac4291b72a,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000005438369874696,WETH,erc20
0x2e94f98,0xf76e3d7eae03934ed371aae866e2022e00192045bd94e828db9ed699e8139f92:log:300,0xf76e3d7eae03934ed371aae866e2022e00192045bd94e828db9ed699e8139f92,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00001746926664419,WETH,erc20
0x2e950d3,0x4ba17d771482a2e67495b78ff83761e052ee88af67f20ed4b5ab1e25c99d58f7:log:168,0x4ba17d771482a2e67495b78ff83761e052ee88af67f20ed4b5ab1e25c99d58f7,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000048402157848346,WETH,erc20
0x2e98334,0x3ae337c9fc705004e38bf226883d76b72ff0d1772e21a56b40878711fa13d0e7:log:74,0x3ae337c9fc705004e38bf226883d76b72ff0d1772e21a56b40878711fa13d0e7,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00000320901865764,WETH,erc20
0x2e9aa9b,0x9d4bed740fb32bbc02d76d0b080ff81093ba9d6973e2003fd9117f9e9b2cfad3:log:197,0x9d4bed740fb32bbc02d76d0b080ff81093ba9d6973e2003fd9117f9e9b2cfad3,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,6.4438545621E-8,WETH,erc20
0x2e9f8c4,0x20865f0ea72b07ce328b297dd05e0e64dc6e9c18a2dd751e8714df5649e67b4f:log:225,0x20865f0ea72b07ce328b297dd05e0e64dc6e9c18a2dd751e8714df5649e67b4f,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,1E-7,WBTC,erc20
0x2ea06c2,0x5a19488d6721b9ce50e341c7baa088b4edbf3f149e3974b219999556e4d30057:log:83,0x5a19488d6721b9ce50e341c7baa088b4edbf3f149e3974b219999556e4d30057,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00000821,WBTC,erc20
0x2ea1fa8,0x5f76491c202e39845584e83f35a5b819a32cb7f534337401fe3eeee370139b37:log:356,0x5f76491c202e39845584e83f35a5b819a32cb7f534337401fe3eeee370139b37,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00000165,WBTC,erc20
0x2ea2524,0x6b233e8a6e0c76f5c73ea6fe46d633522a9e4e74c3cc7d95e615dd91fbff5477:log:487,0x6b233e8a6e0c76f5c73ea6fe46d633522a9e4e74c3cc7d95e615dd91fbff5477,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,4E-7,WBTC,erc20
0x2ea286e,0xd11c07d5654abf8283daa3bdd9ef62b35e80db68cadeea5fdcc93a3d5008690a:log:381,0xd11c07d5654abf8283daa3bdd9ef62b35e80db68cadeea5fdcc93a3d5008690a,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.0000032,WBTC,erc20
0x2ea4644,0x92408541daf21d4d06bf84ddc2e8a07aa2aac329f85ec18083cc3bdd09ea282d:log:767,0x92408541daf21d4d06bf84ddc2e8a07aa2aac329f85ec18083cc3bdd09ea282d,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.0000053,WBTC,erc20
0x2ea6292,0xb6fb07c12559f7ceb75386e032e064d7296c66898fff0237247b9bda0ff1e927:log:145,0xb6fb07c12559f7ceb75386e032e064d7296c66898fff0237247b9bda0ff1e927,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.0000051,WBTC,erc20
0x2ea96a1,0x726d426ee7e031b3788fe7e76a3dfeb4c8933e5d99e233380a79aefa2586eb15:log:810,0x726d426ee7e031b3788fe7e76a3dfeb4c8933e5d99e233380a79aefa2586eb15,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00000276,WBTC,erc20
0x2ea96f9,0xf538737be7b8b5a1ceb9231814a33d54d4c15f55b53ebfa15205ee0fb45ba144:log:99,0xf538737be7b8b5a1ceb9231814a33d54d4c15f55b53ebfa15205ee0fb45ba144,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.0000015,WBTC,erc20
0x2eac999,0xddc50983a8bac5b97360f3df76a2715b33787ac7d4c65b29bdcae643fa436ba7:log:795,0xddc50983a8bac5b97360f3df76a2715b33787ac7d4c65b29bdcae643fa436ba7,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00000108,WBTC,erc20
0x2eac9eb,0x22b2fcbc4f9150b97d0c9f0c81762c0e0f59fdda2ab4abdf5c337791e4c90f23:log:463,0x22b2fcbc4f9150b97d0c9f0c81762c0e0f59fdda2ab4abdf5c337791e4c90f23,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,2E-7,WBTC,erc20
0x2eaca63,0x1e8e99033482d55ef200589be4ada384af459f99dca7c362e82c2874e7bc6adf:log:191,0x1e8e99033482d55ef200589be4ada384af459f99dca7c362e82c2874e7bc6adf,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.0000051,WBTC,erc20
0x2eb1724,0x7f7841292c308b1213829eb7b715653d1b23fd20a8f6231fab35265a9843890b:log:171,0x7f7841292c308b1213829eb7b715653d1b23fd20a8f6231fab35265a9843890b,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00000486,WBTC,erc20
0x2ec233c,0xedfc1a7fb5de3a8fde2a7275eda511a873765d3dd42e415e8e0eadd449f5ee79:log:157,0xedfc1a7fb5de3a8fde2a7275eda511a873765d3dd42e415e8e0eadd449f5ee79,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00033153,WETH,erc20
0x2ec2de4,0xbc8886cf4b354659005245b05f5e874d6281a984a6fcdab24928049ff209f88f:log:190,0xbc8886cf4b354659005245b05f5e874d6281a984a6fcdab24928049ff209f88f,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00001118470129668,WETH,erc20
0x2ec47ba,0x50b6c62c643aa1f68eeb3c23681b9bfd47d777080a38c0da3da368986cbe4adc:log:416,0x50b6c62c643aa1f68eeb3c23681b9bfd47d777080a38c0da3da368986cbe4adc,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00001631,WBTC,erc20
0x2ec9f2a,0x21a5f400976d15b40811bd2660e0e23a738ae8d3d338f885cab185f6b6b40b35:log:660,0x21a5f400976d15b40811bd2660e0e23a738ae8d3d338f885cab185f6b6b40b35,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00000275,WBTC,erc20
0x2eca1d4,0xc0b99f84dbb55774ceca36c2616c0201670d7b7e5d5f46c079da2688cc2bda60:log:257,0xc0b99f84dbb55774ceca36c2616c0201670d7b7e5d5f46c079da2688cc2bda60,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.0000122,WBTC,erc20
0x2ecb811,0x5b1d38d2c17c902edf558ec3cbea5dd90d973e566dad2f83cb45982433d014c0:log:1068,0x5b1d38d2c17c902edf558ec3cbea5dd90d973e566dad2f83cb45982433d014c0,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,5.3E-7,WBTC,erc20
0x2ecba39,0xbdc128f57a41f79bdec4d5e1955fa101481865dd9246beba95a531d99182cabd:log:810,0xbdc128f57a41f79bdec4d5e1955fa101481865dd9246beba95a531d99182cabd,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,6E-8,WBTC,erc20
0x2ecc8b1,0x341a78207f3037f6510e344b3799dd7c2ef897194fe8e533944ac2509237b5f6:log:333,0x341a78207f3037f6510e344b3799dd7c2ef897194fe8e533944ac2509237b5f6,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,6.8E-7,WBTC,erc20
0x2ecd1f5,0x31fdde0f00b01825cc56924bac42cb2921a04504a252802cd61e8857bd1ed349:log:320,0x31fdde0f00b01825cc56924bac42cb2921a04504a252802cd61e8857bd1ed349,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.0000032,WBTC,erc20
0x2ecd6b5,0x0111c382fc8059b285c6f722c8ce8ca383e6c3e7d8c08989f0e5d06dcc673f0f:log:314,0x0111c382fc8059b285c6f722c8ce8ca383e6c3e7d8c08989f0e5d06dcc673f0f,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00000135,WBTC,erc20
0x2ecd6e3,0xce994860b0a36352257510965ae25947525ace7a895a8616ebb9915d1a9983f4:log:243,0xce994860b0a36352257510965ae25947525ace7a895a8616ebb9915d1a9983f4,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00000555,WBTC,erc20
0x2ecd9be,0xe487be8ad3949158feb7d62ee33811d4852b265220858269edbad57f6f6a654b:log:302,0xe487be8ad3949158feb7d62ee33811d4852b265220858269edbad57f6f6a654b,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,3.9E-7,WBTC,erc20
0x2ece6f3,0xa143439d5a20ec000bc610aa73ce1e98dfceefa22df63b0c47ff05681f1912cb:log:499,0xa143439d5a20ec000bc610aa73ce1e98dfceefa22df63b0c47ff05681f1912cb,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,2.3E-7,WBTC,erc20
0x2ed06b1,0x051600e26ed674b69598f9a6141c9c8e6ebafd8ebd079dee67280ee0a2ef4c72:log:1432,0x051600e26ed674b69598f9a6141c9c8e6ebafd8ebd079dee67280ee0a2ef4c72,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00000199,WBTC,erc20
0x2ed15e5,0xf74e7ae659313839347b538ae425767cd5999f8b94cc9382e3fc4f3f28f26788:log:154,0xf74e7ae659313839347b538ae425767cd5999f8b94cc9382e3fc4f3f28f26788,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,4.7E-7,WBTC,erc20
0x2ed1946,0x001a01f7ba8cdcc95f183518ae7b31a23b0e05a3d863d2d28af637bd336caa37:log:126,0x001a01f7ba8cdcc95f183518ae7b31a23b0e05a3d863d2d28af637bd336caa37,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000009035960933205,WETH,erc20
0x2ed1947,0x79c90d13e0bbc0085a26dcde014d6e0590872541c59195820b302f1346cbc49a:log:814,0x79c90d13e0bbc0085a26dcde014d6e0590872541c59195820b302f1346cbc49a,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000009035763801222,WETH,erc20
0x2ed24c5,0xbec9fa0e68922ce59438c793712a0532d0ee6de4eb250002998c0a29e320038a:log:647,0xbec9fa0e68922ce59438c793712a0532d0ee6de4eb250002998c0a29e320038a,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00000135,WBTC,erc20
0x2ed2dcb,0xb515eab0d37517510fddcefc670c47dcda44b269196d57f61abdd38259dda7f2:log:274,0xb515eab0d37517510fddcefc670c47dcda44b269196d57f61abdd38259dda7f2,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00000182,WBTC,erc20
0x2ed2ef9,0xb02f72361fde13986ca485b6d05d2cf90a2ad6060bc4e062f1a9c0753fd79231:log:426,0xb02f72361fde13986ca485b6d05d2cf90a2ad6060bc4e062f1a9c0753fd79231,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00000101,WBTC,erc20
