blockNum,uniqueId,hash,from_address,to,value,asset,category
0x2f1c8a7,0xbe1c41c5216431bdcdf8e4e911f4906e935daa7d108a922364f2eaccfa918e0a:log:174,0xbe1c41c5216431bdcdf8e4e911f4906e935daa7d108a922364f2eaccfa918e0a,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,4.3E-7,WBTC,erc20
0x2f1da0a,0x3d6f895e57423005db2bbe090b35d6bfa71916d937ad9836491bfea69e649910:log:118,0x3d6f895e57423005db2bbe090b35d6bfa71916d937ad9836491bfea69e649910,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.6,USDT,erc20
0x2f1da20,0xde5a247ad15e88e12dfbfb5136ae230705d225c2e23c23ee9d9ef18df97dfbaf:log:286,0xde5a247ad15e88e12dfbfb5136ae230705d225c2e23c23ee9d9ef18df97dfbaf,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.45,USDT,erc20
0x2f1eb74,0x4520be795d73651713d746beadd97f783dec3f5dc5b58765cbdf721bf17fda4c:log:618,0x4520be795d73651713d746beadd97f783dec3f5dc5b58765cbdf721bf17fda4c,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00000216,WBTC,erc20
0x2f1f5d7,0xc1e8486f9f09386ee4c3ae8190c3e74d3a3def48fda9c4253f14b29af19a68eb:log:148,0xc1e8486f9f09386ee4c3ae8190c3e74d3a3def48fda9c4253f14b29af19a68eb,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000161120944276736,WETH,erc20
0x2f1fd59,0xc9cb4ee19e82a14f144942e8bb9802e7abf23bc92157fb5a7b7d7f4e661ce34a:log:920,0xc9cb4ee19e82a14f144942e8bb9802e7abf23bc92157fb5a7b7d7f4e661ce34a,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00000436,WBTC,erc20
0x2f20536,0xab70606f2b9ae9d2521603563e9fc69c52dea75e9cf0bf298eeb5608a0421b36:log:382,0xab70606f2b9ae9d2521603563e9fc69c52dea75e9cf0bf298eeb5608a0421b36,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000176456307309259,WETH,erc20
0x2f2111f,0x8de43e39f7c380952a1c1952a228e94a592c5f412820bce860c0f46698b9090a:log:208,0x8de43e39f7c380952a1c1952a228e94a592c5f412820bce860c0f46698b9090a,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,4.3E-7,WBTC,erc20
0x2f211b1,0x335c486c2dca4e1bb5a5804ed5a078f3a54904791a1b51e1a4df9a929098c2ec:log:829,0x335c486c2dca4e1bb5a5804ed5a078f3a54904791a1b51e1a4df9a929098c2ec,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000250927744462337,WETH,erc20
