blockNum,uniqueId,hash,from_address,to,value,asset,category
0x2ef2347,0xcbcfe810c066c5ac4c105100857df2604335f22881a1f565a690c34d8a101b2a:log:663,0xcbcfe810c066c5ac4c105100857df2604335f22881a1f565a690c34d8a101b2a,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,6E-8,WBTC,erc20
0x2f1da46,0xcfa29b9be6380937f0cf410e463c6780037144548669cbc2fd9fe21e560702a8:log:461,0xcfa29b9be6380937f0cf410e463c6780037144548669cbc2fd9fe21e560702a8,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,1.3E-7,WBTC,erc20
0x2f210a7,0xee67902bfd40cde87eecdaa72db3bfb52ed72dd41cff8902c5e7cc9525726144:log:68,0xee67902bfd40cde87eecdaa72db3bfb52ed72dd41cff8902c5e7cc9525726144,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,1.8E-7,WBTC,erc20
0x2f99592,0xde323003ef5ff9cafb50ef59aa8eb4598f2730afdc1056f24e0a4535c17fe715:log:1062,0xde323003ef5ff9cafb50ef59aa8eb4598f2730afdc1056f24e0a4535c17fe715,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,1E-8,WBTC,erc20
0x2fd02ed,0xbeed98112b7227ae50523399d0893c266c174ab197b7230e783a6f38cc35f341:log:252,0xbeed98112b7227ae50523399d0893c266c174ab197b7230e783a6f38cc35f341,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000004233704406297,WETH,erc20
0x2fdbb61,0x3b6b62d4247df83ce59494b4f9c823edd45422496dbc054936099e6953511718:log:174,0x3b6b62d4247df83ce59494b4f9c823edd45422496dbc054936099e6953511718,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,1.9E-7,WBTC,erc20
