blockNum,uniqueId,hash,from_address,to,value,asset,category
0x2e925c7,0x0ac603342b5c000eaf3814da7594a21fff80413d5cde35990bffb5a7108ed92d:log:371,0x0ac603342b5c000eaf3814da7594a21fff80413d5cde35990bffb5a7108ed92d,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00000229825274586,WETH,erc20
0x2e92663,0xe136b39ce681f27b7cb8a62d360cbfa2391d578efa24641250950c5f7d512f38:log:52,0xe136b39ce681f27b7cb8a62d360cbfa2391d578efa24641250950c5f7d512f38,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00021244,WBTC,erc20
0x2e926a4,0x200b66118cdc613fa90b6507f7a815a64b96d0e6fb61f4b66b20ff4a3c8763e6:log:191,0x200b66118cdc613fa90b6507f7a815a64b96d0e6fb61f4b66b20ff4a3c8763e6,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000321897926997507,WETH,erc20
0x2e926e2,0xf84a5f4afe14419162d41ae22b1af8f1c7fc3be4b388552d16059768651975a3:log:434,0xf84a5f4afe14419162d41ae22b1af8f1c7fc3be4b388552d16059768651975a3,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000006025492287959,WETH,erc20
0x2e92828,0x8697f43fbb5e4f5d60b193fac1d332f9c9578385d0e348f3ad3dc87c28dd1085:log:319,0x8697f43fbb5e4f5d60b193fac1d332f9c9578385d0e348f3ad3dc87c28dd1085,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00002018,WBTC,erc20
0x2e929e0,0xc2e2389629a670c3e66effaad7096e09bb42a7e534823024f7c71056530ec088:log:824,0xc2e2389629a670c3e66effaad7096e09bb42a7e534823024f7c71056530ec088,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,5.177581,USDT,erc20
0x2e92add,0x807d9629243a59224cbbb4a8f32b7515b4e756620937680c88d31e2694dcc7c6:log:316,0x807d9629243a59224cbbb4a8f32b7515b4e756620937680c88d31e2694dcc7c6,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000273168,WETH,erc20
0x2e92be1,0xa28fc8fb94c3c31bddfe71a9ff195cc2c7fd044b2964b1d4cd4a564ca0fd4de7:log:38,0xa28fc8fb94c3c31bddfe71a9ff195cc2c7fd044b2964b1d4cd4a564ca0fd4de7,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00001125,WBTC,erc20
0x2e92bff,0x94487b83410d6e6022947a5491ea20b91e6a69f28564b7da80658799e8c1961a:log:215,0x94487b83410d6e6022947a5491ea20b91e6a69f28564b7da80658799e8c1961a,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00000111,WBTC,erc20
0x2e92c66,0x7475718cb8d1c0c7b43710aa2a998387d6ba9fd3ca31f6cf8f1fced3102c0aec:log:321,0x7475718cb8d1c0c7b43710aa2a998387d6ba9fd3ca31f6cf8f1fced3102c0aec,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,1.5E-7,WBTC,erc20
0x2e92fb8,0xc6d669eb7006e2bf73926485e4461ae750382b308659dc0d0dbc24bc41d18f25:log:220,0xc6d669eb7006e2bf73926485e4461ae750382b308659dc0d0dbc24bc41d18f25,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,1.44532264546E-7,WETH,erc20
0x2e931d4,0xbc2dd987f09fef5debec2bd2d059236967327c460fddd576344c868796b9e367:log:762,0xbc2dd987f09fef5debec2bd2d059236967327c460fddd576344c868796b9e367,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00008928,WBTC,erc20
0x2e932b8,0xb778ee63076e8a4f6f6728125e05debd28fb2d355772f095944364e8e6d97117:log:227,0xb778ee63076e8a4f6f6728125e05debd28fb2d355772f095944364e8e6d97117,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00020914,WBTC,erc20
0x2e933ba,0x4275613f3063c70dc45aa6daeb8199c58e0f2f61c908fb2b08d962c12ecaf72c:log:440,0x4275613f3063c70dc45aa6daeb8199c58e0f2f61c908fb2b08d962c12ecaf72c,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00004527,WBTC,erc20
0x2e93432,0xe0e29cc1ac81afd41c1b3ea2878d52dab7930fdf977677325b54bd956f99c063:log:248,0xe0e29cc1ac81afd41c1b3ea2878d52dab7930fdf977677325b54bd956f99c063,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000054811480077555,WETH,erc20
0x2e9346d,0x586976bbd5a2564c7aaa62fb77fd23400ee5d4bcafad496beb988281585263b5:log:113,0x586976bbd5a2564c7aaa62fb77fd23400ee5d4bcafad496beb988281585263b5,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,8E-8,WBTC,erc20
0x2e934b8,0xfdb8068126a1f52257e84b9bd47c34163a537c811b0710a53f6e911b26cd1472:log:28,0xfdb8068126a1f52257e84b9bd47c34163a537c811b0710a53f6e911b26cd1472,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.0003476,WBTC,erc20
0x2e936bf,0x8b6f774227eccc14bbdd74294b83892f539b9b2c5b6c72a18a5a0805659101e7:log:566,0x8b6f774227eccc14bbdd74294b83892f539b9b2c5b6c72a18a5a0805659101e7,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00009872,WBTC,erc20
0x2e936c1,0xc507fa242b58016a191cce8bca08832a1732fe54dd9a056bf0d44efa45148c71:log:478,0xc507fa242b58016a191cce8bca08832a1732fe54dd9a056bf0d44efa45148c71,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00000239,WBTC,erc20
0x2e93750,0xde48cb65129e66f70ab40ccf2d54579d2852b42baa6708c6a22d18cf705d4a74:log:561,0xde48cb65129e66f70ab40ccf2d54579d2852b42baa6708c6a22d18cf705d4a74,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00000493,WBTC,erc20
0x2e93964,0x1801a182cc32708a086ce9a07dca1af30200ac299480f6cd99652effeff4d3e7:log:376,0x1801a182cc32708a086ce9a07dca1af30200ac299480f6cd99652effeff4d3e7,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,11.342484,USDT,erc20
0x2e93ccc,0x2a4ceb334dce9ed6e7c5280a80ac9369bfbb9ab37c3db29100b9ba8395d3219f:log:329,0x2a4ceb334dce9ed6e7c5280a80ac9369bfbb9ab37c3db29100b9ba8395d3219f,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00000987,WBTC,erc20
0x2e93cd3,0x0487bd391904ea5ec5e3e892d44e5613579508a04d9ba3d84861ad6dd4386ac3:log:334,0x0487bd391904ea5ec5e3e892d44e5613579508a04d9ba3d84861ad6dd4386ac3,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000011582791302498,WETH,erc20
0x2e93edf,0xf8e7523f8e9d4e91d6d74d711c9c7a162f7d45b56e777ce3830364ea2b79dc63:log:118,0xf8e7523f8e9d4e91d6d74d711c9c7a162f7d45b56e777ce3830364ea2b79dc63,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00003315,WBTC,erc20
0x2e93f49,0xff0b8fd773bd6c0e74b86798b540cd0bb9af0363f168ecae1c0672d7f5c91f79:log:226,0xff0b8fd773bd6c0e74b86798b540cd0bb9af0363f168ecae1c0672d7f5c91f79,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00001659,WETH,erc20
0x2e93f9a,0x137743937a6e0105df6f3535f4e5b2b5001f2857026bf709fcbbe6738b244998:log:847,0x137743937a6e0105df6f3535f4e5b2b5001f2857026bf709fcbbe6738b244998,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00011282,WBTC,erc20
0x2e93fcb,0x48b39f1f403d35f754aa2ccbef319aa477d900df448d02ac0d7b3822d42f7a1a:log:144,0x48b39f1f403d35f754aa2ccbef319aa477d900df448d02ac0d7b3822d42f7a1a,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00000102,WBTC,erc20
0x2e94dad,0x0f64dc877527149fb3fd3ea42b42bb84d58a0c298aa796b33087be153054c1ae:log:460,0x0f64dc877527149fb3fd3ea42b42bb84d58a0c298aa796b33087be153054c1ae,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000407859691911177,WETH,erc20
0x2e94e63,0xd50dab862ad20d91b7e1cf83d42572902486ef4c29c8cdbbd39de876bc9591de:log:1292,0xd50dab862ad20d91b7e1cf83d42572902486ef4c29c8cdbbd39de876bc9591de,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00004001,WBTC,erc20
0x2e94f7c,0x00aec38515caf2f60ea60aed5296b625027c57c1f5febe2449f286d514572245:log:244,0x00aec38515caf2f60ea60aed5296b625027c57c1f5febe2449f286d514572245,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00140653596020535,WETH,erc20
0x2e95993,0x7ec80eb952d463f44ba4cec0d256596e592c7a31344accbbf4a0b918536ba2da:log:170,0x7ec80eb952d463f44ba4cec0d256596e592c7a31344accbbf4a0b918536ba2da,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,6.2E-7,WBTC,erc20
0x2e95bb7,0x6ef36ace62d8acdbf09a182381fb93098821807bd70585841545801c7c731090:log:149,0x6ef36ace62d8acdbf09a182381fb93098821807bd70585841545801c7c731090,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00003235,WBTC,erc20
