blockNum,uniqueId,hash,from_address,to,value,asset,category
0x2e93301,0xeaca87ce889752b11899752d7e809ee9f44e884419c48d0253569ebc3b2757f8:log:658,0xeaca87ce889752b11899752d7e809ee9f44e884419c48d0253569ebc3b2757f8,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000003836159156661,WETH,erc20
0x2e94e6c,0x6d5d85ed2c555c33d0003abbafc04586f5c667353e6ae70dd6c4cc6ad5175e7b:log:205,0x6d5d85ed2c555c33d0003abbafc04586f5c667353e6ae70dd6c4cc6ad5175e7b,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000033489495341853,WETH,erc20
0x2e98865,0x43804b879423307c75620dbc66ed5246e313a2ff3353dfa3e921d77f8614d74c:log:275,0x43804b879423307c75620dbc66ed5246e313a2ff3353dfa3e921d77f8614d74c,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000910672538565867,WETH,erc20
0x2ea2d24,0xdd118cd9d4269e2be7952aa21c19bb3437d4e90f31fa5e38271ca3e3804eb066:log:1102,0xdd118cd9d4269e2be7952aa21c19bb3437d4e90f31fa5e38271ca3e3804eb066,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000048230956909865,WETH,erc20
0x2ea3274,0xa613421503db3f035ed34fa1563dc1c17ace18a6c7722ba4c3452dbf4b734e5e:log:206,0xa613421503db3f035ed34fa1563dc1c17ace18a6c7722ba4c3452dbf4b734e5e,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000001904408991148,WETH,erc20
0x2ea3320,0xb249a8a95642a05c28e81bad8deb58889ce31ff105e1414146568a078d96c580:log:483,0xb249a8a95642a05c28e81bad8deb58889ce31ff105e1414146568a078d96c580,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,9.64473546803E-7,WETH,erc20
0x2ea3b2b,0xc57aac95b8dd6a7d56789aa0245a7dda76b49ec425a1cb56284580c0798d91bc:log:148,0xc57aac95b8dd6a7d56789aa0245a7dda76b49ec425a1cb56284580c0798d91bc,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.001493154423954304,WETH,erc20
0x2ea640b,0x88ad6a7dcef157d98ff138f2c46cc8afb46848557623ebc2143fc0fe51394782:log:79,0x88ad6a7dcef157d98ff138f2c46cc8afb46848557623ebc2143fc0fe51394782,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000237360549767923,WETH,erc20
0x2ea658d,0x389fe7072de8a68a03f1408da8c80502d65f098f98213c98ac94d83df8251c97:log:118,0x389fe7072de8a68a03f1408da8c80502d65f098f98213c98ac94d83df8251c97,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000128962959169441,WETH,erc20
0x2eab53e,0xf57a4339681e37f34757d6f4c508cefca2cad98660983d901695fe27a23a0877:log:182,0xf57a4339681e37f34757d6f4c508cefca2cad98660983d901695fe27a23a0877,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000094313771705399,WETH,erc20
0x2eab80c,0xd13c4efdd693966d3b8d31f87e4655e606165be695d53594ff4bae07d2f0778b:log:74,0xd13c4efdd693966d3b8d31f87e4655e606165be695d53594ff4bae07d2f0778b,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00045,WETH,erc20
