blockNum,uniqueId,hash,from_address,to,value,asset,category
0x2e928c1,0x2309c54ec948da0b573c601299d750a97b0e0a0757c1005d4e9ba4eeae6a89ad:log:524,0x2309c54ec948da0b573c601299d750a97b0e0a0757c1005d4e9ba4eeae6a89ad,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00001671,WBTC,erc20
0x2e92aa8,0x00b784789b33c810a2c733df9c1d5e8166c3f93c1d67186fcd9a0c89a7491265:log:371,0x00b784789b33c810a2c733df9c1d5e8166c3f93c1d67186fcd9a0c89a7491265,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00001054,WBTC,erc20
0x2e92e39,0x481726e8136dc97277437aa020b5fdf02bbe50933015b2bf07f92ac65eeeeb18:log:200,0x481726e8136dc97277437aa020b5fdf02bbe50933015b2bf07f92ac65eeeeb18,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00000528,WBTC,erc20
0x2e93433,0x84e66bf256a07b11285ae2dc77924eaeb413c1e1c2dd33a4ba7ed0462a88a2a2:log:253,0x84e66bf256a07b11285ae2dc77924eaeb413c1e1c2dd33a4ba7ed0462a88a2a2,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00010524,WBTC,erc20
0x2e9350a,0x9133315aa9faea7e07143637fa03faea8406a6b500ed825044742c29b3003fef:log:297,0x9133315aa9faea7e07143637fa03faea8406a6b500ed825044742c29b3003fef,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000433509324356798,WETH,erc20
0x2e93557,0x45b02e2669a12cf8c48c02bc9f9cb5ea11d2628c89442c80544271c6707e512b:log:201,0x45b02e2669a12cf8c48c02bc9f9cb5ea11d2628c89442c80544271c6707e512b,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.000015,WBTC,erc20
0x2e935d8,0x42ae2bf58cf2dc7eef1e35487d000790191735c7a77a459d496870b6e8c96809:log:175,0x42ae2bf58cf2dc7eef1e35487d000790191735c7a77a459d496870b6e8c96809,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00000313,WBTC,erc20
0x2e93cb8,0x9429f305be9ac93fb8ea9dad9757a1c39b7cc10f058b949e102b20a4e6da0778:log:1193,0x9429f305be9ac93fb8ea9dad9757a1c39b7cc10f058b949e102b20a4e6da0778,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.00000315,WBTC,erc20
0x2e93cbe,0xe0d287a13fd7ade8eb244eb2a612452ecf07e831b4b33cabbe75522d21155242:log:225,0xe0d287a13fd7ade8eb244eb2a612452ecf07e831b4b33cabbe75522d21155242,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,2.6E-7,WBTC,erc20
0x2e93e99,0x07f31743487c1e81f4e139b43f96d56767c288d18d43af19693b9ccb7dc08ec8:log:665,0x07f31743487c1e81f4e139b43f96d56767c288d18d43af19693b9ccb7dc08ec8,0x643770e279d5d0733f21d6dc03a8efbabf3255b4,0x6bc825a870804cbcb3327fd1bae051259ae4e98e,0.0000971,WBTC,erc20
